id_alumno,genero,edad,provincia,situacion_laboral,horas_trabajo_sem,horas_estudio_sem,materia,asistencia_pct,parcial_1_pct,parcial_2_pct,parcial_3_pct,nota_final_pct,condicion_cursado,aprobado
428,F,28,Buenos Aires,No trabaja,0,14.0,Estadistica,76,61,74,60,63,Libre,No
429,F,26,Chaco,Part-time,19,16.0,Estadistica,85,61,66,75,72,Regular,Si
430,M,31,Buenos Aires,Full-time,48,4.0,Estadistica,71,56,56,62,55,Libre,No
431,M,18,Entre Rios,No trabaja,0,11.0,Estadistica,85,70,67,68,77,Regular,Si
432,X,28,Buenos Aires,No trabaja,0,6.0,Estadistica,72,36,41,49,57,Libre,No
433,M,37,Chaco,No trabaja,0,12.0,Estadistica,88,87,55,79,78,Regular,Si
434,F,29,Mendoza,No trabaja,0,13.0,Estadistica,76,60,81,69,53,Libre,No
435,M,18,Buenos Aires,No trabaja,0,5.0,Estadistica,70,52,54,50,75,Libre,Si
436,M,22,Buenos Aires,Full-time,37,16.0,Estadistica,84,88,58,76,66,Regular,No
437,F,34,Mendoza,Part-time,14,1.0,Estadistica,72,47,55,50,46,Libre,No
438,M,32,Salta,Full-time,42,0.0,Estadistica,78,39,69,57,62,Libre,No
439,M,36,Santa Fe,Part-time,26,6.0,Estadistica,65,61,54,34,40,Libre,No
440,M,34,Cordoba,No trabaja,0,4.0,Estadistica,59,44,27,38,59,Libre,No
441,M,28,San Juan,Full-time,50,14.0,Estadistica,100,61,83,83,77,Regular,Si
442,M,21,Misiones,No trabaja,0,5.0,Estadistica,98,65,57,75,80,Regular,Si
443,M,18,Buenos Aires,No trabaja,0,10.0,Estadistica,99,49,64,65,70,Regular,Si
444,F,31,CABA,No trabaja,0,15.0,Estadistica,73,59,57,58,54,Libre,No
445,M,29,San Juan,No trabaja,0,1.0,Estadistica,84,44,69,46,69,Regular,No
446,F,24,Buenos Aires,No trabaja,0,5.0,Estadistica,68,38,61,60,60,Libre,No
447,F,29,Tucuman,Part-time,21,5.0,Estadistica,88,60,61,53,65,Regular,No
448,M,25,Cordoba,No trabaja,0,6.0,Estadistica,84,53,64,61,62,Regular,No
449,F,21,Buenos Aires,No trabaja,0,14.0,Estadistica,99,64,82,65,83,Regular,Si
450,M,18,Buenos Aires,Full-time,55,1.0,Estadistica,71,53,48,56,68,Libre,No
451,M,18,Buenos Aires,No trabaja,0,13.0,Estadistica,83,89,62,52,83,Regular,Si
452,M,23,Buenos Aires,Part-time,23,16.0,Estadistica,100,70,74,61,70,Regular,Si
453,F,27,Buenos Aires,No trabaja,0,8.0,Estadistica,82,66,59,61,57,Regular,No
454,M,29,Tucuman,Part-time,33,7.0,Estadistica,79,57,56,63,45,Libre,No
455,M,19,Buenos Aires,Full-time,37,6.0,Estadistica,77,64,50,53,61,Libre,No
456,M,34,Neuquen,Full-time,33,8.0,Estadistica,73,49,44,51,58,Libre,No
457,M,19,Santa Fe,No trabaja,0,12.0,Estadistica,100,72,61,73,86,Regular,Si
458,M,28,Cordoba,No trabaja,0,2.0,Estadistica,70,40,60,35,71,Libre,Si
459,M,26,Jujuy,Full-time,46,14.0,Estadistica,89,62,61,100,70,Regular,Si
460,M,37,Entre Rios,Part-time,27,14.0,Estadistica,100,72,74,68,78,Regular,Si
461,F,18,Buenos Aires,Part-time,23,16.0,Estadistica,92,60,72,94,71,Regular,Si
462,F,34,Buenos Aires,No trabaja,0,5.0,Estadistica,78,47,55,50,78,Libre,Si
463,F,35,Entre Rios,No trabaja,0,12.0,Estadistica,81,58,59,60,72,Regular,Si
464,M,32,Cordoba,No trabaja,0,13.0,Estadistica,89,82,68,69,74,Regular,Si
465,M,36,Buenos Aires,No trabaja,0,10.0,Estadistica,83,83,50,84,96,Regular,Si
466,M,29,Cordoba,No trabaja,0,11.0,Estadistica,71,46,74,55,46,Libre,No
467,F,28,Buenos Aires,No trabaja,0,15.0,Estadistica,84,100,86,78,77,Promocion,Si
468,M,24,Cordoba,Full-time,35,6.0,Estadistica,93,71,64,51,65,Regular,No
469,M,21,Corrientes,No trabaja,0,5.0,Estadistica,66,63,33,48,87,Libre,Si
470,M,25,Jujuy,Part-time,14,4.0,Estadistica,76,50,47,51,45,Libre,No
471,M,36,Tierra del Fuego,No trabaja,0,19.0,Estadistica,79,87,68,56,69,Libre,No
472,F,32,Salta,Part-time,27,17.0,Estadistica,82,66,94,60,76,Regular,Si
473,F,29,Cordoba,No trabaja,0,11.0,Estadistica,87,72,71,71,83,Promocion,Si
474,M,18,Chaco,Full-time,43,12.0,Estadistica,82,52,59,69,66,Regular,No
475,F,22,San Juan,Part-time,18,10.0,Estadistica,89,62,68,51,65,Regular,No
476,M,18,Mendoza,Part-time,33,3.0,Estadistica,81,50,54,53,42,Regular,No
477,M,22,CABA,Full-time,49,0.0,Estadistica,82,54,51,61,55,Regular,No
478,F,35,Buenos Aires,No trabaja,0,17.0,Estadistica,80,69,85,55,76,Regular,Si
479,F,27,San Luis,No trabaja,0,11.0,Estadistica,78,56,62,50,60,Libre,No
480,F,41,Buenos Aires,Full-time,44,8.0,Estadistica,73,49,40,59,59,Libre,No
481,M,31,Buenos Aires,No trabaja,0,12.0,Estadistica,82,55,62,55,58,Regular,No
482,F,18,Buenos Aires,Full-time,42,0.0,Estadistica,74,40,57,54,68,Libre,No
483,F,28,Buenos Aires,Full-time,45,12.0,Estadistica,80,68,59,62,84,Regular,Si
484,M,26,Buenos Aires,No trabaja,0,6.0,Estadistica,79,56,66,41,66,Libre,No
485,M,27,CABA,Part-time,22,9.0,Estadistica,99,64,74,68,72,Regular,Si
486,F,31,Buenos Aires,Full-time,40,7.0,Estadistica,80,64,66,52,69,Regular,No
487,M,18,Buenos Aires,No trabaja,0,17.0,Estadistica,91,65,57,86,79,Regular,Si
488,M,31,Mendoza,Part-time,27,11.0,Estadistica,73,69,55,48,45,Libre,No
489,F,27,Cordoba,No trabaja,0,11.0,Estadistica,93,83,69,59,81,Regular,Si
490,M,26,Buenos Aires,No trabaja,0,4.0,Estadistica,79,56,49,53,56,Libre,No
491,M,20,La Pampa,Part-time,27,3.0,Estadistica,65,41,63,48,52,Libre,No
492,F,34,Corrientes,No trabaja,0,14.0,Estadistica,82,70,63,62,84,Regular,Si
493,M,26,Buenos Aires,No trabaja,0,5.0,Estadistica,77,49,42,62,69,Libre,No
494,F,32,Jujuy,Part-time,26,12.0,Estadistica,83,57,70,64,79,Regular,Si
495,F,23,Buenos Aires,No trabaja,0,8.0,Estadistica,90,68,65,70,65,Regular,No
496,M,18,CABA,Part-time,24,10.0,Estadistica,89,71,58,57,68,Regular,No
497,F,26,Buenos Aires,Part-time,19,6.0,Estadistica,91,67,51,84,65,Regular,No
498,M,25,Buenos Aires,Part-time,15,11.0,Estadistica,100,74,62,79,92,Regular,Si
499,F,18,Santa Fe,No trabaja,0,10.0,Estadistica,72,35,58,57,62,Libre,No
500,M,25,Chaco,Part-time,9,7.0,Estadistica,94,58,85,58,86,Regular,Si
501,F,28,Buenos Aires,No trabaja,0,13.0,Estadistica,86,49,56,56,70,Regular,Si
502,F,18,Buenos Aires,Full-time,46,12.0,Estadistica,83,69,51,73,79,Regular,Si
503,F,34,Mendoza,No trabaja,0,17.0,Estadistica,84,83,72,65,74,Regular,Si
504,F,26,Buenos Aires,Part-time,26,8.0,Estadistica,75,60,61,50,65,Libre,No
505,F,24,Mendoza,No trabaja,0,13.0,Estadistica,100,76,75,72,56,Promocion,No
506,F,32,Buenos Aires,Part-time,24,6.0,Estadistica,85,62,43,43,76,Regular,Si
507,F,46,Buenos Aires,Part-time,21,9.0,Estadistica,99,70,72,68,80,Regular,Si
508,F,19,Mendoza,No trabaja,0,17.0,Estadistica,93,88,61,89,100,Regular,Si
509,M,39,Buenos Aires,No trabaja,0,2.0,Estadistica,82,74,50,55,50,Regular,No
510,F,18,Cordoba,No trabaja,0,17.0,Estadistica,89,69,73,92,86,Regular,Si
511,M,32,Buenos Aires,No trabaja,0,18.0,Estadistica,100,78,76,64,69,Regular,No
512,F,29,Santa Fe,Part-time,14,5.0,Estadistica,83,59,59,53,77,Regular,Si
513,F,27,Rio Negro,Part-time,14,6.0,Estadistica,63,57,42,39,49,Libre,No
514,F,41,Neuquen,No trabaja,0,14.0,Estadistica,84,52,61,72,75,Regular,Si
515,M,29,San Luis,Full-time,45,2.0,Estadistica,82,52,51,62,60,Regular,No
516,M,26,Buenos Aires,No trabaja,0,3.0,Estadistica,76,56,61,36,41,Libre,No
517,M,35,Salta,No trabaja,0,5.0,Estadistica,76,57,41,48,51,Libre,No
518,M,21,Buenos Aires,Full-time,41,6.0,Estadistica,73,67,41,57,60,Libre,No
519,F,18,Buenos Aires,Part-time,17,15.0,Estadistica,95,83,75,92,68,Promocion,No
520,M,27,Santa Fe,No trabaja,0,9.0,Estadistica,85,55,56,68,62,Regular,No
521,F,27,Buenos Aires,No trabaja,0,14.0,Estadistica,97,73,83,80,85,Promocion,Si
522,M,22,Rio Negro,No trabaja,0,17.0,Estadistica,100,85,75,100,74,Promocion,Si
523,M,22,Buenos Aires,No trabaja,0,18.0,Estadistica,98,90,79,78,93,Promocion,Si
524,F,34,San Luis,Part-time,27,11.0,Estadistica,80,68,59,60,63,Regular,No
525,M,18,Buenos Aires,No trabaja,0,14.0,Estadistica,76,64,57,68,82,Libre,Si
526,M,39,Mendoza,Full-time,33,8.0,Estadistica,77,65,41,65,50,Libre,No
527,F,37,Santa Fe,No trabaja,0,11.0,Estadistica,76,52,54,61,55,Libre,No
528,M,30,Buenos Aires,No trabaja,0,8.0,Estadistica,98,70,82,63,61,Regular,No
529,F,18,Corrientes,No trabaja,0,8.0,Estadistica,85,70,61,65,80,Regular,Si
530,M,18,Santa Fe,No trabaja,0,5.0,Estadistica,59,54,37,62,35,Libre,No
531,F,22,Santa Fe,No trabaja,0,,Estadistica,85,66,70,76,73,Regular,Si
532,M,32,Jujuy,Full-time,37,0.0,Estadistica,90,52,67,63,75,Regular,Si
533,F,27,Buenos Aires,Part-time,20,15.0,Estadistica,74,57,63,56,52,Libre,No
534,M,26,CABA,Part-time,20,0.0,Estadistica,70,51,50,42,51,Libre,No
535,M,29,Tucuman,No trabaja,0,8.0,Estadistica,97,61,65,61,56,Regular,No
536,F,26,Buenos Aires,Part-time,19,3.0,Estadistica,77,51,50,62,57,Libre,No
537,F,18,Chaco,No trabaja,0,12.0,Estadistica,84,74,75,64,83,Regular,Si
538,F,37,Misiones,Part-time,28,,Estadistica,92,61,72,63,61,Regular,No
539,F,30,La Pampa,No trabaja,0,15.0,Estadistica,87,91,63,77,86,Regular,Si
540,X,28,Buenos Aires,Part-time,17,12.0,Estadistica,69,65,53,54,52,Libre,No
541,M,30,Buenos Aires,No trabaja,0,17.0,Estadistica,78,74,48,91,67,Libre,No
542,M,42,CABA,Part-time,30,11.0,Estadistica,84,62,58,53,72,Regular,Si
543,F,18,Tucuman,Part-time,21,5.0,Estadistica,66,40,41,53,59,Libre,No
544,M,29,Tucuman,No trabaja,0,10.0,Estadistica,89,55,83,60,84,Regular,Si
545,M,23,Misiones,No trabaja,0,17.0,Estadistica,96,69,58,86,63,Regular,No
546,M,24,CABA,Part-time,23,8.0,Estadistica,84,49,52,56,50,Regular,No
547,M,33,Corrientes,No trabaja,0,14.0,Estadistica,100,72,88,68,90,Regular,Si
548,M,18,Misiones,No trabaja,0,12.0,Estadistica,82,65,52,50,48,Regular,No
549,M,18,Cordoba,Full-time,39,9.0,Estadistica,61,60,50,41,44,Libre,No
550,M,38,Mendoza,Full-time,46,10.0,Estadistica,90,50,67,70,62,Regular,No
551,M,22,Chaco,Full-time,38,3.0,Estadistica,71,45,51,61,58,Libre,No
552,F,28,Buenos Aires,No trabaja,0,9.0,Estadistica,98,65,69,69,64,Regular,No
553,M,21,Buenos Aires,No trabaja,0,5.0,Estadistica,69,41,33,59,44,Libre,No
554,M,18,Santa Fe,Full-time,35,2.0,Estadistica,72,37,45,46,56,Libre,No
555,F,18,Cordoba,No trabaja,0,5.0,Estadistica,78,64,58,47,67,Libre,No
556,M,40,Salta,Part-time,27,8.0,Estadistica,84,51,83,71,57,Regular,No
557,F,18,Misiones,No trabaja,0,16.0,Estadistica,85,83,71,62,86,Regular,Si
558,M,25,San Juan,No trabaja,0,3.0,Estadistica,80,50,50,44,57,Regular,No
559,M,39,Neuquen,No trabaja,0,6.0,Estadistica,83,66,49,50,56,Regular,No
560,M,19,Chaco,Part-time,13,5.0,Estadistica,70,31,52,49,43,Libre,No
561,M,28,Tucuman,No trabaja,0,8.0,Estadistica,73,49,58,68,71,Libre,Si
562,M,18,Corrientes,No trabaja,0,8.0,Estadistica,94,53,62,59,62,Regular,No
563,F,31,Santa Fe,No trabaja,0,8.0,Estadistica,87,50,58,60,50,Regular,No
564,F,27,Buenos Aires,Part-time,17,12.0,Estadistica,96,80,65,50,63,Regular,No
565,M,24,Mendoza,Full-time,41,7.0,Estadistica,81,61,56,71,67,Regular,No
566,F,23,Neuquen,No trabaja,0,14.0,Estadistica,92,56,79,75,72,Regular,Si
567,F,18,Santa Fe,No trabaja,0,16.0,Estadistica,79,77,52,72,66,Libre,No
568,F,47,Santa Fe,No trabaja,0,16.0,Estadistica,92,91,67,74,78,Regular,Si
569,F,27,Mendoza,No trabaja,0,11.0,Estadistica,84,63,74,51,72,Regular,Si
570,M,40,Tucuman,Full-time,54,4.0,Estadistica,85,61,60,50,44,Regular,No
571,M,35,Entre Rios,No trabaja,0,12.0,Estadistica,79,57,64,73,79,Libre,Si
572,F,22,Buenos Aires,Part-time,17,12.0,Estadistica,83,59,63,72,63,Regular,No
573,M,36,Corrientes,Full-time,37,12.0,Estadistica,87,53,68,57,73,Regular,Si
574,F,36,Santa Fe,No trabaja,0,7.0,Estadistica,90,85,71,46,59,Regular,No
575,M,37,Cordoba,Part-time,24,6.0,Estadistica,78,68,66,68,63,Libre,No
576,M,23,CABA,Part-time,24,7.0,Estadistica,80,47,56,46,66,Regular,No
577,M,31,Mendoza,No trabaja,0,11.0,Estadistica,97,51,67,71,76,Regular,Si
578,X,29,Cordoba,No trabaja,0,12.0,Estadistica,90,77,70,74,63,Promocion,No
579,M,30,Mendoza,No trabaja,0,14.0,Estadistica,84,65,56,76,67,Regular,No
580,F,21,San Luis,Part-time,22,10.0,Estadistica,80,66,67,56,71,Regular,Si
581,F,33,Mendoza,Part-time,32,9.0,Estadistica,68,42,50,45,45,Libre,No
582,M,42,Buenos Aires,Part-time,23,14.0,Estadistica,77,80,64,58,60,Libre,No
583,F,32,Cordoba,No trabaja,0,9.0,Estadistica,76,51,55,49,65,Libre,No
584,F,24,Tucuman,No trabaja,0,11.0,Estadistica,83,60,74,61,86,Regular,Si
585,M,32,Misiones,Part-time,27,10.0,Estadistica,88,77,59,72,93,Regular,Si
586,X,29,Santa Fe,Part-time,20,6.0,Estadistica,90,48,54,62,53,Regular,No
587,F,23,CABA,No trabaja,0,10.0,Estadistica,98,82,80,67,88,Regular,Si
588,M,26,Buenos Aires,Part-time,23,5.0,Estadistica,60,46,38,50,30,Libre,No
589,F,21,Chaco,No trabaja,0,16.0,Estadistica,100,98,93,59,88,Regular,Si
590,F,29,Misiones,No trabaja,0,20.0,Estadistica,89,82,98,90,90,Promocion,Si
591,M,32,Buenos Aires,No trabaja,0,2.0,Estadistica,93,48,55,56,61,Regular,No
592,F,24,Corrientes,Part-time,26,8.0,Estadistica,79,50,40,62,55,Libre,No
593,F,31,Buenos Aires,Full-time,37,17.0,Estadistica,87,75,79,68,81,Regular,Si
594,F,20,Rio Negro,Full-time,52,8.0,Estadistica,88,70,70,79,59,Promocion,No
595,M,26,Cordoba,Part-time,20,,Estadistica,71,49,60,49,50,Libre,No
596,M,18,Buenos Aires,No trabaja,0,7.0,Estadistica,81,52,78,51,73,Regular,Si
597,F,33,Mendoza,No trabaja,0,7.0,Estadistica,92,53,58,74,62,Regular,No
598,M,27,Mendoza,No trabaja,0,4.0,Estadistica,76,38,51,65,62,Libre,No
599,F,27,CABA,No trabaja,0,10.0,Estadistica,97,75,63,74,90,Regular,Si
600,M,18,Santa Fe,Part-time,16,11.0,Estadistica,76,57,67,53,57,Libre,No
601,M,34,CABA,Part-time,14,8.0,Estadistica,77,68,34,53,66,Libre,No
602,F,42,Buenos Aires,Part-time,19,19.0,Estadistica,77,60,71,55,77,Libre,Si
603,F,48,Buenos Aires,No trabaja,0,13.0,Estadistica,78,62,68,47,54,Libre,No
604,F,29,Entre Rios,Part-time,24,16.0,Estadistica,95,84,81,76,100,Promocion,Si
605,M,31,Buenos Aires,Part-time,23,4.0,Estadistica,72,48,28,31,44,Libre,No
606,M,30,Buenos Aires,Part-time,24,14.0,Estadistica,81,72,65,67,71,Regular,Si
607,F,31,Entre Rios,Part-time,23,5.0,Estadistica,76,47,58,34,47,Libre,No
608,M,24,Buenos Aires,No trabaja,0,8.0,Estadistica,73,64,57,58,63,Libre,No
609,F,27,Cordoba,Part-time,21,0.0,Estadistica,69,44,44,33,53,Libre,No
610,M,18,Buenos Aires,No trabaja,0,19.0,Estadistica,95,76,55,99,84,Regular,Si
611,M,18,Misiones,Part-time,19,7.0,Estadistica,78,50,87,50,59,Libre,No
612,F,28,Santa Fe,No trabaja,0,15.0,Estadistica,99,84,64,89,100,Regular,Si
613,F,22,Cordoba,No trabaja,0,15.0,Estadistica,97,61,73,86,86,Regular,Si
614,M,18,Jujuy,No trabaja,0,9.0,Estadistica,83,72,55,60,71,Regular,Si
615,M,22,CABA,No trabaja,0,16.0,Estadistica,98,72,77,73,69,Promocion,No
616,F,28,Jujuy,No trabaja,0,6.0,Estadistica,71,55,62,45,53,Libre,No
617,M,35,Rio Negro,Full-time,40,8.0,Estadistica,67,52,61,43,49,Libre,No
618,F,40,Buenos Aires,No trabaja,0,18.0,Estadistica,99,73,76,82,82,Promocion,Si
619,F,25,Cordoba,Full-time,37,4.0,Estadistica,89,63,61,64,86,Regular,Si
620,M,31,Buenos Aires,Part-time,28,9.0,Estadistica,87,63,47,82,73,Regular,Si
621,F,26,Cordoba,No trabaja,0,11.0,Estadistica,100,72,71,78,66,Promocion,No
622,F,26,Mendoza,No trabaja,0,,Estadistica,74,59,64,60,57,Libre,No
623,M,25,CABA,Part-time,16,8.0,Estadistica,85,58,54,61,48,Regular,No
624,M,32,Buenos Aires,No trabaja,0,8.0,Estadistica,80,41,73,42,43,Regular,No
625,M,31,Entre Rios,Full-time,34,4.0,Estadistica,83,63,58,52,56,Regular,No
626,M,33,Buenos Aires,Part-time,26,11.0,Estadistica,85,84,67,76,76,Regular,Si
627,M,26,Chaco,Part-time,20,11.0,Estadistica,65,63,45,62,50,Libre,No
628,M,38,Buenos Aires,Part-time,21,11.0,Estadistica,100,68,76,80,62,Regular,No
629,F,18,Mendoza,No trabaja,0,9.0,Estadistica,84,59,55,70,55,Regular,No
630,F,34,Cordoba,No trabaja,0,12.0,Estadistica,92,59,70,59,59,Regular,No
631,F,22,Buenos Aires,Part-time,14,12.0,Estadistica,89,68,61,84,76,Regular,Si
632,M,19,Buenos Aires,Part-time,27,11.0,Estadistica,87,45,60,68,81,Regular,Si
633,F,44,Entre Rios,No trabaja,0,23.0,Estadistica,97,95,79,70,85,Promocion,Si
634,M,31,Neuquen,No trabaja,0,8.0,Estadistica,83,55,66,48,71,Regular,Si
635,M,30,Buenos Aires,No trabaja,0,14.0,Estadistica,82,57,71,70,63,Regular,No
636,M,27,Buenos Aires,Part-time,15,2.0,Estadistica,86,46,37,53,48,Regular,No
637,M,28,Salta,No trabaja,0,12.0,Estadistica,100,63,66,67,73,Regular,Si
638,F,23,Buenos Aires,No trabaja,0,,Estadistica,91,56,75,74,76,Regular,Si
639,M,21,Santa Fe,No trabaja,0,16.0,Estadistica,100,70,61,67,88,Regular,Si
640,F,26,Buenos Aires,No trabaja,0,13.0,Estadistica,95,74,65,68,64,Regular,No
641,F,19,CABA,No trabaja,0,10.0,Estadistica,100,79,73,54,69,Regular,No
642,F,26,Neuquen,No trabaja,0,13.0,Estadistica,77,49,61,60,49,Libre,No
643,F,33,Buenos Aires,No trabaja,0,11.0,Estadistica,76,68,66,70,65,Libre,No
644,F,21,Mendoza,No trabaja,0,,Estadistica,88,80,77,76,80,Promocion,Si
645,M,26,Mendoza,No trabaja,0,13.0,Estadistica,96,68,69,67,82,Regular,Si
646,M,18,Buenos Aires,No trabaja,0,9.0,Estadistica,93,64,67,55,69,Regular,No
647,M,19,Buenos Aires,Full-time,37,13.0,Estadistica,92,67,62,70,74,Regular,Si
648,F,19,Buenos Aires,Full-time,50,0.0,Estadistica,80,42,44,41,51,Regular,No
649,M,26,Tucuman,Part-time,11,12.0,Estadistica,85,68,62,48,81,Regular,Si
650,M,22,CABA,No trabaja,0,9.0,Estadistica,75,57,45,51,70,Libre,Si
651,F,39,Cordoba,No trabaja,0,12.0,Estadistica,92,66,49,70,76,Regular,Si
652,M,41,Buenos Aires,Part-time,21,2.0,Estadistica,94,66,57,62,47,Regular,No
653,F,31,Santa Fe,No trabaja,0,6.0,Estadistica,91,60,62,66,60,Regular,No
654,M,28,Rio Negro,No trabaja,0,10.0,Estadistica,86,62,79,67,76,Regular,Si
655,M,18,Corrientes,Part-time,13,4.0,Estadistica,74,40,41,60,48,Libre,No
656,F,38,Chaco,Full-time,43,1.0,Estadistica,73,42,23,65,55,Libre,No
657,M,23,Santa Fe,No trabaja,0,10.0,Estadistica,100,74,66,67,86,Regular,Si
658,M,24,Misiones,No trabaja,0,18.0,Estadistica,91,78,100,86,71,Promocion,Si
659,M,27,Santa Fe,No trabaja,0,12.0,Estadistica,100,81,75,62,81,Regular,Si
660,X,33,Buenos Aires,No trabaja,0,9.0,Estadistica,84,52,51,82,60,Regular,No
661,M,31,Buenos Aires,No trabaja,0,2.0,Estadistica,64,45,60,52,61,Libre,No
662,F,18,Santa Fe,No trabaja,0,14.0,Estadistica,96,89,69,63,77,Regular,Si
663,M,24,Buenos Aires,Full-time,42,10.0,Estadistica,77,65,56,53,72,Libre,Si
664,F,18,Cordoba,Full-time,38,12.0,Estadistica,80,76,58,90,59,Regular,No
665,M,39,Misiones,Full-time,36,8.0,Estadistica,95,78,69,67,78,Regular,Si
666,F,31,Buenos Aires,No trabaja,0,13.0,Estadistica,92,68,92,62,71,Regular,Si
667,F,18,Buenos Aires,No trabaja,0,15.0,Estadistica,96,51,75,77,89,Regular,Si
668,M,28,Santa Fe,No trabaja,0,10.0,Estadistica,90,64,68,71,74,Regular,Si
669,M,22,Buenos Aires,No trabaja,0,13.0,Estadistica,92,66,75,74,52,Regular,No
670,F,29,Buenos Aires,No trabaja,0,10.0,Estadistica,88,44,59,63,81,Regular,Si
671,F,33,Santa Fe,No trabaja,0,10.0,Estadistica,96,42,53,82,55,Regular,No
672,F,18,Buenos Aires,Full-time,39,14.0,Estadistica,90,73,65,82,76,Regular,Si
673,M,35,Buenos Aires,Full-time,42,6.0,Estadistica,84,61,61,48,42,Regular,No
674,M,21,Buenos Aires,No trabaja,0,8.0,Estadistica,81,73,64,63,51,Regular,No
675,M,18,Tucuman,No trabaja,0,11.0,Estadistica,92,72,60,57,63,Regular,No
676,F,22,Tucuman,No trabaja,0,8.0,Estadistica,92,72,64,62,59,Regular,No
677,F,22,Buenos Aires,Part-time,11,5.0,Estadistica,69,51,43,64,51,Libre,No
678,M,20,Cordoba,No trabaja,0,11.0,Estadistica,87,44,73,60,59,Regular,No
679,F,25,Cordoba,Part-time,20,9.0,Estadistica,78,56,67,60,64,Libre,No
680,M,29,Misiones,No trabaja,0,11.0,Estadistica,87,48,80,74,61,Regular,No
681,M,34,Cordoba,No trabaja,0,4.0,Estadistica,93,53,47,51,60,Regular,No
682,M,24,Cordoba,Part-time,19,14.0,Estadistica,69,47,64,41,65,Libre,No
683,M,22,San Luis,Part-time,20,6.0,Estadistica,78,59,57,34,52,Libre,No
684,M,20,Corrientes,No trabaja,0,,Estadistica,77,63,64,55,59,Libre,No
685,M,40,Buenos Aires,Full-time,31,15.0,Estadistica,87,75,82,54,69,Regular,No
686,M,31,Mendoza,Part-time,23,5.0,Estadistica,79,43,68,45,70,Libre,Si
687,M,25,Tucuman,Part-time,17,11.0,Estadistica,92,68,68,55,66,Regular,No
688,F,36,Cordoba,Full-time,47,18.0,Estadistica,97,75,81,78,95,Promocion,Si
689,M,18,Buenos Aires,Full-time,41,4.0,Estadistica,91,66,57,48,73,Regular,Si
690,M,27,Santa Fe,No trabaja,0,12.0,Estadistica,84,62,68,60,61,Regular,No
691,F,22,Mendoza,No trabaja,0,,Estadistica,65,68,49,54,75,Libre,Si
692,F,29,Neuquen,No trabaja,0,5.0,Estadistica,75,47,50,39,55,Libre,No
693,M,18,Cordoba,Part-time,9,7.0,Estadistica,87,56,59,61,80,Regular,Si
694,M,32,Buenos Aires,No trabaja,0,10.0,Estadistica,71,48,55,49,59,Libre,No
695,M,22,Buenos Aires,No trabaja,0,8.0,Estadistica,90,66,74,42,63,Regular,No
696,F,18,Buenos Aires,No trabaja,0,13.0,Estadistica,83,70,83,43,84,Regular,Si
697,M,24,CABA,Part-time,15,16.0,Estadistica,72,55,70,78,78,Libre,Si
698,M,20,Cordoba,No trabaja,0,7.0,Estadistica,100,64,90,47,68,Regular,No
699,F,21,Buenos Aires,No trabaja,0,10.0,Estadistica,91,57,56,84,59,Regular,No
700,M,43,Buenos Aires,No trabaja,0,,Estadistica,79,53,71,38,51,Libre,No
701,F,26,CABA,Part-time,20,10.0,Estadistica,93,75,66,47,74,Regular,Si
702,F,27,Buenos Aires,No trabaja,0,6.0,Estadistica,84,44,51,67,47,Regular,No
703,M,38,Buenos Aires,No trabaja,0,,Estadistica,81,60,60,48,66,Regular,No
704,M,25,Buenos Aires,No trabaja,0,10.0,Estadistica,86,66,76,82,66,Regular,No
705,M,30,Cordoba,No trabaja,0,19.0,Estadistica,90,68,69,75,66,Regular,No
706,M,22,Buenos Aires,Part-time,28,14.0,Estadistica,88,92,77,76,83,Promocion,Si
707,M,35,Buenos Aires,Part-time,24,3.0,Estadistica,71,30,42,38,33,Libre,No
708,F,24,La Pampa,Full-time,45,11.0,Estadistica,75,59,40,66,50,Libre,No
709,F,36,Mendoza,Full-time,52,7.0,Estadistica,82,60,71,56,45,Regular,No
710,F,34,Tucuman,No trabaja,0,5.0,Estadistica,86,43,66,67,69,Regular,No
711,F,27,Mendoza,No trabaja,0,12.0,Estadistica,90,73,74,77,62,Promocion,No
712,F,18,Buenos Aires,Part-time,24,8.0,Estadistica,69,55,41,59,53,Libre,No
713,M,18,CABA,Full-time,40,0.0,Estadistica,61,38,34,28,46,Libre,No
714,F,33,Buenos Aires,Part-time,14,11.0,Estadistica,86,63,61,52,64,Regular,No
715,M,33,Buenos Aires,No trabaja,0,9.0,Estadistica,81,77,65,55,56,Regular,No
716,F,28,Buenos Aires,Part-time,21,7.0,Estadistica,85,61,84,69,62,Regular,No
717,M,26,Buenos Aires,No trabaja,0,12.0,Estadistica,86,61,47,53,61,Regular,No
718,M,30,Corrientes,Full-time,37,8.0,Estadistica,78,49,60,60,51,Libre,No
719,M,21,Buenos Aires,No trabaja,0,13.0,Estadistica,78,83,60,64,55,Libre,No
720,M,39,Corrientes,No trabaja,0,8.0,Estadistica,86,59,55,60,55,Regular,No
721,F,36,Buenos Aires,No trabaja,0,11.0,Estadistica,85,53,51,56,57,Regular,No
722,M,18,Neuquen,No trabaja,0,8.0,Estadistica,83,59,55,65,68,Regular,No
723,M,21,CABA,Full-time,45,2.0,Estadistica,61,27,35,56,38,Libre,No
724,M,18,Cordoba,No trabaja,0,13.0,Estadistica,95,72,72,72,89,Promocion,Si
725,M,28,Santa Fe,No trabaja,0,16.0,Estadistica,86,72,85,68,70,Regular,Si
